"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","category"
"160","ceee2cc5822eb45389a991c315999c25",493,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"161","9452fcef3913dfddab15184debeb7b17",491,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"162","8dd8f213eccae5f7c598c990cf6bd9fe",492,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"163","bc6e6ed30b0ea44ac6d9bfd84e1d1a87",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"164","e234432d824a0debd21a0735555034b1",365,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"165","d03e0774913267e83a4739119f88c440",369,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"166","bd96e562571e6673df379f38a87f9a02",495,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"167","5208a456df16759d49e6aeaef0df9dad",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"168","9e849e7438c35644412037f52e233f98",483,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"169","86c56f204979aee1c1631c93f3e68e4d",492,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"170","b5a89e10c405fd6f4383f00860aefc54",375,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"171","2ce9f471e9b1d007665282ceca096d65",373,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
