"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"169","9a2ecaa88eae0b7ef140c1aa1d9e4976",541,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"170","f3fbb89777a08737690385c97dd9bdaa",531,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"171","2e29e8dd578f67215e3108a1f1f0fe17",542,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"172","bb6462e21238c786f0aab0e2981e97b5",543,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"173","fd19c8fd30e9c6213831bdeacd565773",538,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"174","dea916d0fb0ffe4264c14af29467dbe5",540,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"175","0bf24ee0670e6abb227940063bf7aa3b",540,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"176","fff7aae8a661f892942d5b3c618e099b",538,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"177","7e56e77c30a0a6a62439104e61ea3501",542,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"178","5a43ab3adcffd21b6db00ffcdde5c8c6",421,"female","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"179","e682416e819fe8bcfa46b8605e6f04c6",542,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"180","601fe59bf2e05cd910f3f3bb0270ae4f",543,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"181","eda848c89bd35ebf215e4e06c69f4ca4",538,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"182","07d8d2e6ba2453970221da0fc948b72c",538,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"183","f8bbfac75acf7fc5f1127bb207305bca",421,"male","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"184","e8ca47b59fc58878e57f7faa70e9c8f8",421,"male","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"185","8d9ea8c7a24931845a3f4911c4348312",538,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"186","488ef9b8fb260072af8a8b0abe585260",541,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"187","b9ff5f77f6c8c88e01292fe944884fdc",539,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"188","7d6b1f0cf93de0ccdfbcc7b262c290aa",539,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"189","caba93db868c46b2ef5b97b15f172b08",537,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"190","b524c23bacd2ef205be266a64efd70ae",539,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","abnormal"
"191","a5d81616dc678f0021c918567682a7f2",538,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"192","d6f56aa582cee3a32682c4bd4e033ae0",539,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"193","7a4096ab755f7cd94d90a4f51e0c1239",539,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"194","a6fe4f711d3c8b27407a46a6bebcefd9",533,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","abnormal"
"195","14f5ce00964ba5b12e97a0faba585091",538,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"196","15ca07334b958baf07bda790d2f71689",538,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"197","6dde3e60561ff3b111ce81ff433897f5",540,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
