"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"63","f3fbb89777a08737690385c97dd9bdaa",530,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"64","2e29e8dd578f67215e3108a1f1f0fe17",540,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"65","bc21c613ac1bfe1f0bc26ffba6f7fa5f",538,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"66","f3dcb6c998b645e6b67f8de5f2a7716a",537,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"67","33d2044e61d37be6fd0f8574a74d3a49",536,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"68","9ce8981db8530b907730724c89a79c4c",527,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","abnormal"
"69","6dde3e60561ff3b111ce81ff433897f5",539,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"70","093740979889e96c669694a3c732b8c0",536,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"71","82d156453b4291865e784a95a6a458ef",536,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"72","7c4535bb7470ccebf5049cdbd58368fa",536,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"73","f8ce3c4fd1d5a7c62df22da651fa80be",537,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"74","6745afe1433ba8204306e967b641e32b",535,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
